,Unnamed: 0_x,Unnamed: 0_x_x,geometry,index_right_x_x,Unnamed: 0.1_x_x,stationId_x_x,x_x_x,y_x_x,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,Unnamed: 0_y_x,index_right_y_x,Unnamed: 0.1_y_x,stationId_y_x,x_y_x,y_y_x,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,Unnamed: 0_y,Unnamed: 0_x_y,index_right_x_y,Unnamed: 0.1_x_y,stationId_x_y,x_x_y,y_x_y,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,index_right_y_y,Unnamed: 0.1_y_y,stationId_y_y,x_y_y,y_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1083,1083,1133,"POLYGON ((1168433.434877821 7786684.861747535, 1168433.434877821 7796684.861747535, 1158433.434877821 7796684.861747535, 1158433.434877821 7786684.861747535, 1168433.434877821 7786684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1133,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1083,1133,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1133,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1084,1084,1134,"POLYGON ((1168433.434877821 7796684.861747535, 1168433.434877821 7806684.861747535, 1158433.434877821 7806684.861747535, 1158433.434877821 7796684.861747535, 1168433.434877821 7796684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1134,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1084,1134,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1134,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1085,1085,1135,"POLYGON ((1168433.434877821 7806684.861747535, 1168433.434877821 7816684.861747535, 1158433.434877821 7816684.861747535, 1158433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1135,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1085,1135,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1135,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1086,1086,1136,"POLYGON ((1168433.434877821 7816684.861747535, 1168433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535, 1158433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1136,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1086,1136,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1136,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1087,1087,1137,"POLYGON ((1168433.434877821 7826684.861747535, 1168433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535, 1158433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1137,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1087,1137,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1137,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1088,1088,1138,"POLYGON ((1168433.434877821 7836684.861747535, 1168433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535, 1158433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1138,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1088,1138,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1138,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1089,1089,1139,"POLYGON ((1168433.434877821 7846684.861747535, 1168433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535, 1158433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1139,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1089,1139,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1139,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1090,1090,1140,"POLYGON ((1168433.434877821 7856684.861747535, 1168433.434877821 7866684.861747535, 1158433.434877821 7866684.861747535, 1158433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1140,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1090,1140,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1140,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1091,1091,1141,"POLYGON ((1168433.434877821 7866684.861747535, 1168433.434877821 7876684.861747535, 1158433.434877821 7876684.861747535, 1158433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1141,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1091,1141,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1141,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1092,1092,1171,"POLYGON ((1178433.434877821 7796684.861747535, 1178433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535, 1168433.434877821 7796684.861747535, 1178433.434877821 7796684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1171,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1092,1171,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1171,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1093,1093,1172,"POLYGON ((1178433.434877821 7806684.861747535, 1178433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535, 1168433.434877821 7806684.861747535, 1178433.434877821 7806684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1172,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1093,1172,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1172,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1094,1094,1173,"POLYGON ((1178433.434877821 7816684.861747535, 1178433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535, 1168433.434877821 7816684.861747535, 1178433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1173,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1094,1173,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1173,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1095,1095,1174,"POLYGON ((1178433.434877821 7826684.861747535, 1178433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535, 1168433.434877821 7826684.861747535, 1178433.434877821 7826684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1174,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1095,1174,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1174,11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1096,1096,1175,"POLYGON ((1178433.434877821 7836684.861747535, 1178433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535, 1168433.434877821 7836684.861747535, 1178433.434877821 7836684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1175,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1096,1175,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1175,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1097,1097,1176,"POLYGON ((1178433.434877821 7846684.861747535, 1178433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535, 1168433.434877821 7846684.861747535, 1178433.434877821 7846684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1176,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1097,1176,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1176,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1098,1098,1177,"POLYGON ((1178433.434877821 7856684.861747535, 1178433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535, 1168433.434877821 7856684.861747535, 1178433.434877821 7856684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1177,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1098,1177,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1177,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1099,1099,1264,"POLYGON ((1218433.434877821 7806684.861747535, 1218433.434877821 7816684.861747535, 1208433.434877821 7816684.861747535, 1208433.434877821 7806684.861747535, 1218433.434877821 7806684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1264,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1099,1264,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1264,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1100,1100,1265,"POLYGON ((1218433.434877821 7816684.861747535, 1218433.434877821 7826684.861747535, 1208433.434877821 7826684.861747535, 1208433.434877821 7816684.861747535, 1218433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1265,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1100,1265,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1265,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1101,1101,1274,"POLYGON ((1228433.434877821 7806684.861747535, 1228433.434877821 7816684.861747535, 1218433.434877821 7816684.861747535, 1218433.434877821 7806684.861747535, 1228433.434877821 7806684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1274,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1101,1274,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1274,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1102,1102,1275,"POLYGON ((1228433.434877821 7816684.861747535, 1228433.434877821 7826684.861747535, 1218433.434877821 7826684.861747535, 1218433.434877821 7816684.861747535, 1228433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1275,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1102,1275,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1275,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1103,1103,1285,"POLYGON ((1238433.434877821 7806684.861747535, 1238433.434877821 7816684.861747535, 1228433.434877821 7816684.861747535, 1228433.434877821 7806684.861747535, 1238433.434877821 7806684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1285,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1103,1285,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1285,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1104,1104,1286,"POLYGON ((1238433.434877821 7816684.861747535, 1238433.434877821 7826684.861747535, 1228433.434877821 7826684.861747535, 1228433.434877821 7816684.861747535, 1238433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1286,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1104,1286,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1286,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1105,1105,1303,"POLYGON ((1248433.434877821 7816684.861747535, 1248433.434877821 7826684.861747535, 1238433.434877821 7826684.861747535, 1238433.434877821 7816684.861747535, 1248433.434877821 7816684.861747535))",18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,1303,16,16,6032,10.3349,57.3828,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,1105,1303,36,36,6032,10.3349,57.3828,4.55,5.6,5.3,5.8,4.4,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1303,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336
1106,1106,935,"POLYGON ((1128433.434877821 7456684.861747535, 1128433.434877821 7466684.861747535, 1118433.434877821 7466684.861747535, 1118433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,935,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1106,935,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,935,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1107,1107,936,"POLYGON ((1128433.434877821 7466684.861747535, 1128433.434877821 7476684.861747535, 1118433.434877821 7476684.861747535, 1118433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,936,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1107,936,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,936,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1108,1108,976,"POLYGON ((1138433.434877821 7406684.861747535, 1138433.434877821 7416684.861747535, 1128433.434877821 7416684.861747535, 1128433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,976,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1108,976,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,976,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1109,1109,977,"POLYGON ((1138433.434877821 7416684.861747535, 1138433.434877821 7426684.861747535, 1128433.434877821 7426684.861747535, 1128433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,977,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1109,977,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,977,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1110,1110,978,"POLYGON ((1138433.434877821 7426684.861747535, 1138433.434877821 7436684.861747535, 1128433.434877821 7436684.861747535, 1128433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,978,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1110,978,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,978,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1111,1111,979,"POLYGON ((1138433.434877821 7436684.861747535, 1138433.434877821 7446684.861747535, 1128433.434877821 7446684.861747535, 1128433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,979,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1111,979,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,979,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1112,1112,980,"POLYGON ((1138433.434877821 7446684.861747535, 1138433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535, 1128433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,980,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1112,980,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,980,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1113,1113,981,"POLYGON ((1138433.434877821 7456684.861747535, 1138433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535, 1128433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,981,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1113,981,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,981,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1114,1114,982,"POLYGON ((1138433.434877821 7466684.861747535, 1138433.434877821 7476684.861747535, 1128433.434877821 7476684.861747535, 1128433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,982,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1114,982,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,982,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
1115,1115,1022,"POLYGON ((1148433.434877821 7386684.861747535, 1148433.434877821 7396684.861747535, 1138433.434877821 7396684.861747535, 1138433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535))",20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,1022,23,23,6126,10.4398,55.3088,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,1116,1022,23,23,6126,10.4398,55.3088,4.0,4.4,4.25,4.6,4.0,4.3,3.3,3.5,3.2,4.4,3.7,4.75,1022,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6
