,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
979,"POLYGON ((1138433.434877821 7436684.861747535, 1138433.434877821 7446684.861747535, 1128433.434877821 7446684.861747535, 1128433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
980,"POLYGON ((1138433.434877821 7446684.861747535, 1138433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535, 1128433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
981,"POLYGON ((1138433.434877821 7456684.861747535, 1138433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535, 1128433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
982,"POLYGON ((1138433.434877821 7466684.861747535, 1138433.434877821 7476684.861747535, 1128433.434877821 7476684.861747535, 1128433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
983,"POLYGON ((1138433.434877821 7476684.861747535, 1138433.434877821 7486684.861747535, 1128433.434877821 7486684.861747535, 1128433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
984,"POLYGON ((1138433.434877821 7526684.861747535, 1138433.434877821 7536684.861747535, 1128433.434877821 7536684.861747535, 1128433.434877821 7526684.861747535, 1138433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
985,"POLYGON ((1138433.434877821 7536684.861747535, 1138433.434877821 7546684.861747535, 1128433.434877821 7546684.861747535, 1128433.434877821 7536684.861747535, 1138433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
986,"POLYGON ((1138433.434877821 7546684.861747535, 1138433.434877821 7556684.861747535, 1128433.434877821 7556684.861747535, 1128433.434877821 7546684.861747535, 1138433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
987,"POLYGON ((1138433.434877821 7556684.861747535, 1138433.434877821 7566684.861747535, 1128433.434877821 7566684.861747535, 1128433.434877821 7556684.861747535, 1138433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
988,"POLYGON ((1138433.434877821 7566684.861747535, 1138433.434877821 7576684.861747535, 1128433.434877821 7576684.861747535, 1128433.434877821 7566684.861747535, 1138433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
989,"POLYGON ((1138433.434877821 7576684.861747535, 1138433.434877821 7586684.861747535, 1128433.434877821 7586684.861747535, 1128433.434877821 7576684.861747535, 1138433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
990,"POLYGON ((1138433.434877821 7586684.861747535, 1138433.434877821 7596684.861747535, 1128433.434877821 7596684.861747535, 1128433.434877821 7586684.861747535, 1138433.434877821 7586684.861747535))",False,False,False,False,False,False,False,False,False,False
991,"POLYGON ((1138433.434877821 7596684.861747535, 1138433.434877821 7606684.861747535, 1128433.434877821 7606684.861747535, 1128433.434877821 7596684.861747535, 1138433.434877821 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
992,"POLYGON ((1138433.434877821 7606684.861747535, 1138433.434877821 7616684.861747535, 1128433.434877821 7616684.861747535, 1128433.434877821 7606684.861747535, 1138433.434877821 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
993,"POLYGON ((1138433.434877821 7616684.861747535, 1138433.434877821 7626684.861747535, 1128433.434877821 7626684.861747535, 1128433.434877821 7616684.861747535, 1138433.434877821 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
994,"POLYGON ((1138433.434877821 7626684.861747535, 1138433.434877821 7636684.861747535, 1128433.434877821 7636684.861747535, 1128433.434877821 7626684.861747535, 1138433.434877821 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
995,"POLYGON ((1138433.434877821 7636684.861747535, 1138433.434877821 7646684.861747535, 1128433.434877821 7646684.861747535, 1128433.434877821 7636684.861747535, 1138433.434877821 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
996,"POLYGON ((1138433.434877821 7646684.861747535, 1138433.434877821 7656684.861747535, 1128433.434877821 7656684.861747535, 1128433.434877821 7646684.861747535, 1138433.434877821 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
997,"POLYGON ((1138433.434877821 7656684.861747535, 1138433.434877821 7666684.861747535, 1128433.434877821 7666684.861747535, 1128433.434877821 7656684.861747535, 1138433.434877821 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
998,"POLYGON ((1138433.434877821 7666684.861747535, 1138433.434877821 7676684.861747535, 1128433.434877821 7676684.861747535, 1128433.434877821 7666684.861747535, 1138433.434877821 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
999,"POLYGON ((1138433.434877821 7676684.861747535, 1138433.434877821 7686684.861747535, 1128433.434877821 7686684.861747535, 1128433.434877821 7676684.861747535, 1138433.434877821 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
1000,"POLYGON ((1138433.434877821 7686684.861747535, 1138433.434877821 7696684.861747535, 1128433.434877821 7696684.861747535, 1128433.434877821 7686684.861747535, 1138433.434877821 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
1001,"POLYGON ((1138433.434877821 7696684.861747535, 1138433.434877821 7706684.861747535, 1128433.434877821 7706684.861747535, 1128433.434877821 7696684.861747535, 1138433.434877821 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
1002,"POLYGON ((1138433.434877821 7706684.861747535, 1138433.434877821 7716684.861747535, 1128433.434877821 7716684.861747535, 1128433.434877821 7706684.861747535, 1138433.434877821 7706684.861747535))",False,False,False,False,False,False,False,False,False,False
1003,"POLYGON ((1138433.434877821 7716684.861747535, 1138433.434877821 7726684.861747535, 1128433.434877821 7726684.861747535, 1128433.434877821 7716684.861747535, 1138433.434877821 7716684.861747535))",False,False,False,False,False,False,False,False,False,False
1004,"POLYGON ((1138433.434877821 7726684.861747535, 1138433.434877821 7736684.861747535, 1128433.434877821 7736684.861747535, 1128433.434877821 7726684.861747535, 1138433.434877821 7726684.861747535))",False,False,False,False,False,False,False,False,False,False
1005,"POLYGON ((1138433.434877821 7736684.861747535, 1138433.434877821 7746684.861747535, 1128433.434877821 7746684.861747535, 1128433.434877821 7736684.861747535, 1138433.434877821 7736684.861747535))",False,False,False,False,False,False,False,False,False,False
1006,"POLYGON ((1138433.434877821 7746684.861747535, 1138433.434877821 7756684.861747535, 1128433.434877821 7756684.861747535, 1128433.434877821 7746684.861747535, 1138433.434877821 7746684.861747535))",False,False,False,False,False,False,False,False,False,False
1007,"POLYGON ((1138433.434877821 7756684.861747535, 1138433.434877821 7766684.861747535, 1128433.434877821 7766684.861747535, 1128433.434877821 7756684.861747535, 1138433.434877821 7756684.861747535))",False,False,False,False,False,False,False,False,False,False
1008,"POLYGON ((1138433.434877821 7766684.861747535, 1138433.434877821 7776684.861747535, 1128433.434877821 7776684.861747535, 1128433.434877821 7766684.861747535, 1138433.434877821 7766684.861747535))",False,False,False,False,False,False,False,False,False,False
1009,"POLYGON ((1138433.434877821 7776684.861747535, 1138433.434877821 7786684.861747535, 1128433.434877821 7786684.861747535, 1128433.434877821 7776684.861747535, 1138433.434877821 7776684.861747535))",False,False,False,False,False,False,False,False,False,False
1010,"POLYGON ((1138433.434877821 7786684.861747535, 1138433.434877821 7796684.861747535, 1128433.434877821 7796684.861747535, 1128433.434877821 7786684.861747535, 1138433.434877821 7786684.861747535))",False,False,False,False,False,False,False,False,False,False
1011,"POLYGON ((1138433.434877821 7796684.861747535, 1138433.434877821 7806684.861747535, 1128433.434877821 7806684.861747535, 1128433.434877821 7796684.861747535, 1138433.434877821 7796684.861747535))",False,False,False,False,False,False,False,False,False,False
1012,"POLYGON ((1138433.434877821 7806684.861747535, 1138433.434877821 7816684.861747535, 1128433.434877821 7816684.861747535, 1128433.434877821 7806684.861747535, 1138433.434877821 7806684.861747535))",False,False,False,False,False,False,False,False,False,False
1013,"POLYGON ((1138433.434877821 7816684.861747535, 1138433.434877821 7826684.861747535, 1128433.434877821 7826684.861747535, 1128433.434877821 7816684.861747535, 1138433.434877821 7816684.861747535))",False,False,False,False,False,False,False,False,False,False
1014,"POLYGON ((1138433.434877821 7826684.861747535, 1138433.434877821 7836684.861747535, 1128433.434877821 7836684.861747535, 1128433.434877821 7826684.861747535, 1138433.434877821 7826684.861747535))",False,False,False,False,False,False,False,False,False,False
1015,"POLYGON ((1138433.434877821 7836684.861747535, 1138433.434877821 7846684.861747535, 1128433.434877821 7846684.861747535, 1128433.434877821 7836684.861747535, 1138433.434877821 7836684.861747535))",False,False,False,False,False,False,False,False,False,False
1016,"POLYGON ((1138433.434877821 7846684.861747535, 1138433.434877821 7856684.861747535, 1128433.434877821 7856684.861747535, 1128433.434877821 7846684.861747535, 1138433.434877821 7846684.861747535))",False,False,False,False,False,False,False,False,False,False
1017,"POLYGON ((1138433.434877821 7856684.861747535, 1138433.434877821 7866684.861747535, 1128433.434877821 7866684.861747535, 1128433.434877821 7856684.861747535, 1138433.434877821 7856684.861747535))",False,False,False,False,False,False,False,False,False,False
1018,"POLYGON ((1138433.434877821 7866684.861747535, 1138433.434877821 7876684.861747535, 1128433.434877821 7876684.861747535, 1128433.434877821 7866684.861747535, 1138433.434877821 7866684.861747535))",False,False,False,False,False,False,False,False,False,False
1019,"POLYGON ((1138433.434877821 7876684.861747535, 1138433.434877821 7886684.861747535, 1128433.434877821 7886684.861747535, 1128433.434877821 7876684.861747535, 1138433.434877821 7876684.861747535))",False,False,False,False,False,False,False,False,False,False
1020,"POLYGON ((1148433.434877821 7366684.861747535, 1148433.434877821 7376684.861747535, 1138433.434877821 7376684.861747535, 1138433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1021,"POLYGON ((1148433.434877821 7376684.861747535, 1148433.434877821 7386684.861747535, 1138433.434877821 7386684.861747535, 1138433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1022,"POLYGON ((1148433.434877821 7386684.861747535, 1148433.434877821 7396684.861747535, 1138433.434877821 7396684.861747535, 1138433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1023,"POLYGON ((1148433.434877821 7396684.861747535, 1148433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535, 1138433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1024,"POLYGON ((1148433.434877821 7406684.861747535, 1148433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535, 1138433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1025,"POLYGON ((1148433.434877821 7416684.861747535, 1148433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535, 1138433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1026,"POLYGON ((1148433.434877821 7426684.861747535, 1148433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535, 1138433.434877821 7426684.861747535, 1148433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1027,"POLYGON ((1148433.434877821 7436684.861747535, 1148433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535, 1138433.434877821 7436684.861747535, 1148433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1028,"POLYGON ((1148433.434877821 7446684.861747535, 1148433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535, 1138433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1029,"POLYGON ((1148433.434877821 7456684.861747535, 1148433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535, 1138433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1030,"POLYGON ((1148433.434877821 7466684.861747535, 1148433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535, 1138433.434877821 7466684.861747535, 1148433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1031,"POLYGON ((1148433.434877821 7476684.861747535, 1148433.434877821 7486684.861747535, 1138433.434877821 7486684.861747535, 1138433.434877821 7476684.861747535, 1148433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1032,"POLYGON ((1148433.434877821 7536684.861747535, 1148433.434877821 7546684.861747535, 1138433.434877821 7546684.861747535, 1138433.434877821 7536684.861747535, 1148433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1033,"POLYGON ((1148433.434877821 7546684.861747535, 1148433.434877821 7556684.861747535, 1138433.434877821 7556684.861747535, 1138433.434877821 7546684.861747535, 1148433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1034,"POLYGON ((1148433.434877821 7556684.861747535, 1148433.434877821 7566684.861747535, 1138433.434877821 7566684.861747535, 1138433.434877821 7556684.861747535, 1148433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1035,"POLYGON ((1148433.434877821 7566684.861747535, 1148433.434877821 7576684.861747535, 1138433.434877821 7576684.861747535, 1138433.434877821 7566684.861747535, 1148433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1036,"POLYGON ((1148433.434877821 7576684.861747535, 1148433.434877821 7586684.861747535, 1138433.434877821 7586684.861747535, 1138433.434877821 7576684.861747535, 1148433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1037,"POLYGON ((1148433.434877821 7586684.861747535, 1148433.434877821 7596684.861747535, 1138433.434877821 7596684.861747535, 1138433.434877821 7586684.861747535, 1148433.434877821 7586684.861747535))",False,False,False,False,False,False,False,False,False,False
1038,"POLYGON ((1148433.434877821 7596684.861747535, 1148433.434877821 7606684.861747535, 1138433.434877821 7606684.861747535, 1138433.434877821 7596684.861747535, 1148433.434877821 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
1039,"POLYGON ((1148433.434877821 7606684.861747535, 1148433.434877821 7616684.861747535, 1138433.434877821 7616684.861747535, 1138433.434877821 7606684.861747535, 1148433.434877821 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
1040,"POLYGON ((1148433.434877821 7616684.861747535, 1148433.434877821 7626684.861747535, 1138433.434877821 7626684.861747535, 1138433.434877821 7616684.861747535, 1148433.434877821 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
1041,"POLYGON ((1148433.434877821 7626684.861747535, 1148433.434877821 7636684.861747535, 1138433.434877821 7636684.861747535, 1138433.434877821 7626684.861747535, 1148433.434877821 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
1042,"POLYGON ((1148433.434877821 7636684.861747535, 1148433.434877821 7646684.861747535, 1138433.434877821 7646684.861747535, 1138433.434877821 7636684.861747535, 1148433.434877821 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
1043,"POLYGON ((1148433.434877821 7646684.861747535, 1148433.434877821 7656684.861747535, 1138433.434877821 7656684.861747535, 1138433.434877821 7646684.861747535, 1148433.434877821 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
1044,"POLYGON ((1148433.434877821 7656684.861747535, 1148433.434877821 7666684.861747535, 1138433.434877821 7666684.861747535, 1138433.434877821 7656684.861747535, 1148433.434877821 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
1045,"POLYGON ((1148433.434877821 7666684.861747535, 1148433.434877821 7676684.861747535, 1138433.434877821 7676684.861747535, 1138433.434877821 7666684.861747535, 1148433.434877821 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
1046,"POLYGON ((1148433.434877821 7676684.861747535, 1148433.434877821 7686684.861747535, 1138433.434877821 7686684.861747535, 1138433.434877821 7676684.861747535, 1148433.434877821 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
1047,"POLYGON ((1148433.434877821 7686684.861747535, 1148433.434877821 7696684.861747535, 1138433.434877821 7696684.861747535, 1138433.434877821 7686684.861747535, 1148433.434877821 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
1048,"POLYGON ((1148433.434877821 7696684.861747535, 1148433.434877821 7706684.861747535, 1138433.434877821 7706684.861747535, 1138433.434877821 7696684.861747535, 1148433.434877821 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
1049,"POLYGON ((1148433.434877821 7706684.861747535, 1148433.434877821 7716684.861747535, 1138433.434877821 7716684.861747535, 1138433.434877821 7706684.861747535, 1148433.434877821 7706684.861747535))",False,False,False,False,False,False,False,False,False,False
1050,"POLYGON ((1148433.434877821 7716684.861747535, 1148433.434877821 7726684.861747535, 1138433.434877821 7726684.861747535, 1138433.434877821 7716684.861747535, 1148433.434877821 7716684.861747535))",False,False,False,False,False,False,False,False,False,False
1051,"POLYGON ((1148433.434877821 7726684.861747535, 1148433.434877821 7736684.861747535, 1138433.434877821 7736684.861747535, 1138433.434877821 7726684.861747535, 1148433.434877821 7726684.861747535))",False,False,False,False,False,False,False,False,False,False
1052,"POLYGON ((1148433.434877821 7736684.861747535, 1148433.434877821 7746684.861747535, 1138433.434877821 7746684.861747535, 1138433.434877821 7736684.861747535, 1148433.434877821 7736684.861747535))",False,False,False,False,False,False,False,False,False,False
1053,"POLYGON ((1148433.434877821 7746684.861747535, 1148433.434877821 7756684.861747535, 1138433.434877821 7756684.861747535, 1138433.434877821 7746684.861747535, 1148433.434877821 7746684.861747535))",False,False,False,False,False,False,False,False,False,False
1054,"POLYGON ((1148433.434877821 7756684.861747535, 1148433.434877821 7766684.861747535, 1138433.434877821 7766684.861747535, 1138433.434877821 7756684.861747535, 1148433.434877821 7756684.861747535))",False,False,False,False,False,False,False,False,False,False
1055,"POLYGON ((1148433.434877821 7766684.861747535, 1148433.434877821 7776684.861747535, 1138433.434877821 7776684.861747535, 1138433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535))",False,False,False,False,False,False,False,False,False,False
1056,"POLYGON ((1148433.434877821 7776684.861747535, 1148433.434877821 7786684.861747535, 1138433.434877821 7786684.861747535, 1138433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535))",False,False,False,False,False,False,False,False,False,False
1057,"POLYGON ((1148433.434877821 7786684.861747535, 1148433.434877821 7796684.861747535, 1138433.434877821 7796684.861747535, 1138433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535))",False,False,False,False,False,False,False,False,False,False
1058,"POLYGON ((1148433.434877821 7796684.861747535, 1148433.434877821 7806684.861747535, 1138433.434877821 7806684.861747535, 1138433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535))",False,False,False,False,False,False,False,False,False,False
1059,"POLYGON ((1148433.434877821 7806684.861747535, 1148433.434877821 7816684.861747535, 1138433.434877821 7816684.861747535, 1138433.434877821 7806684.861747535, 1148433.434877821 7806684.861747535))",False,False,False,False,False,False,False,False,False,False
1060,"POLYGON ((1148433.434877821 7816684.861747535, 1148433.434877821 7826684.861747535, 1138433.434877821 7826684.861747535, 1138433.434877821 7816684.861747535, 1148433.434877821 7816684.861747535))",False,False,False,False,False,False,False,False,False,False
1061,"POLYGON ((1148433.434877821 7826684.861747535, 1148433.434877821 7836684.861747535, 1138433.434877821 7836684.861747535, 1138433.434877821 7826684.861747535, 1148433.434877821 7826684.861747535))",False,False,False,False,False,False,False,False,False,False
1062,"POLYGON ((1148433.434877821 7836684.861747535, 1148433.434877821 7846684.861747535, 1138433.434877821 7846684.861747535, 1138433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535))",False,False,False,False,False,False,False,False,False,False
1063,"POLYGON ((1148433.434877821 7846684.861747535, 1148433.434877821 7856684.861747535, 1138433.434877821 7856684.861747535, 1138433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535))",False,False,False,False,False,False,False,False,False,False
1064,"POLYGON ((1148433.434877821 7856684.861747535, 1148433.434877821 7866684.861747535, 1138433.434877821 7866684.861747535, 1138433.434877821 7856684.861747535, 1148433.434877821 7856684.861747535))",False,False,False,False,False,False,False,False,False,False
1065,"POLYGON ((1148433.434877821 7866684.861747535, 1148433.434877821 7876684.861747535, 1138433.434877821 7876684.861747535, 1138433.434877821 7866684.861747535, 1148433.434877821 7866684.861747535))",False,False,False,False,False,False,False,False,False,False
1066,"POLYGON ((1148433.434877821 7876684.861747535, 1148433.434877821 7886684.861747535, 1138433.434877821 7886684.861747535, 1138433.434877821 7876684.861747535, 1148433.434877821 7876684.861747535))",False,False,False,False,False,False,False,False,False,False
1067,"POLYGON ((1148433.434877821 7886684.861747535, 1148433.434877821 7896684.861747535, 1138433.434877821 7896684.861747535, 1138433.434877821 7886684.861747535, 1148433.434877821 7886684.861747535))",False,False,False,False,False,False,False,False,False,False
1068,"POLYGON ((1158433.434877821 7336684.861747535, 1158433.434877821 7346684.861747535, 1148433.434877821 7346684.861747535, 1148433.434877821 7336684.861747535, 1158433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1069,"POLYGON ((1158433.434877821 7356684.861747535, 1158433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535, 1148433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1070,"POLYGON ((1158433.434877821 7366684.861747535, 1158433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535, 1148433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1071,"POLYGON ((1158433.434877821 7376684.861747535, 1158433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535, 1148433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1072,"POLYGON ((1158433.434877821 7386684.861747535, 1158433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535, 1148433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1073,"POLYGON ((1158433.434877821 7396684.861747535, 1158433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535, 1148433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1074,"POLYGON ((1158433.434877821 7406684.861747535, 1158433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535, 1148433.434877821 7406684.861747535, 1158433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1075,"POLYGON ((1158433.434877821 7416684.861747535, 1158433.434877821 7426684.861747535, 1148433.434877821 7426684.861747535, 1148433.434877821 7416684.861747535, 1158433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1076,"POLYGON ((1158433.434877821 7426684.861747535, 1158433.434877821 7436684.861747535, 1148433.434877821 7436684.861747535, 1148433.434877821 7426684.861747535, 1158433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1077,"POLYGON ((1158433.434877821 7436684.861747535, 1158433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535, 1148433.434877821 7436684.861747535, 1158433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1078,"POLYGON ((1158433.434877821 7446684.861747535, 1158433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535, 1148433.434877821 7446684.861747535, 1158433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1079,"POLYGON ((1158433.434877821 7456684.861747535, 1158433.434877821 7466684.861747535, 1148433.434877821 7466684.861747535, 1148433.434877821 7456684.861747535, 1158433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1080,"POLYGON ((1158433.434877821 7466684.861747535, 1158433.434877821 7476684.861747535, 1148433.434877821 7476684.861747535, 1148433.434877821 7466684.861747535, 1158433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1081,"POLYGON ((1158433.434877821 7476684.861747535, 1158433.434877821 7486684.861747535, 1148433.434877821 7486684.861747535, 1148433.434877821 7476684.861747535, 1158433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1082,"POLYGON ((1158433.434877821 7596684.861747535, 1158433.434877821 7606684.861747535, 1148433.434877821 7606684.861747535, 1148433.434877821 7596684.861747535, 1158433.434877821 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
1083,"POLYGON ((1158433.434877821 7606684.861747535, 1158433.434877821 7616684.861747535, 1148433.434877821 7616684.861747535, 1148433.434877821 7606684.861747535, 1158433.434877821 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
1084,"POLYGON ((1158433.434877821 7616684.861747535, 1158433.434877821 7626684.861747535, 1148433.434877821 7626684.861747535, 1148433.434877821 7616684.861747535, 1158433.434877821 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
1085,"POLYGON ((1158433.434877821 7626684.861747535, 1158433.434877821 7636684.861747535, 1148433.434877821 7636684.861747535, 1148433.434877821 7626684.861747535, 1158433.434877821 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
1086,"POLYGON ((1158433.434877821 7636684.861747535, 1158433.434877821 7646684.861747535, 1148433.434877821 7646684.861747535, 1148433.434877821 7636684.861747535, 1158433.434877821 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
1087,"POLYGON ((1158433.434877821 7646684.861747535, 1158433.434877821 7656684.861747535, 1148433.434877821 7656684.861747535, 1148433.434877821 7646684.861747535, 1158433.434877821 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
1088,"POLYGON ((1158433.434877821 7656684.861747535, 1158433.434877821 7666684.861747535, 1148433.434877821 7666684.861747535, 1148433.434877821 7656684.861747535, 1158433.434877821 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
1089,"POLYGON ((1158433.434877821 7666684.861747535, 1158433.434877821 7676684.861747535, 1148433.434877821 7676684.861747535, 1148433.434877821 7666684.861747535, 1158433.434877821 7666684.861747535))",False,False,False,False,False,False,False,False,False,False
1090,"POLYGON ((1158433.434877821 7676684.861747535, 1158433.434877821 7686684.861747535, 1148433.434877821 7686684.861747535, 1148433.434877821 7676684.861747535, 1158433.434877821 7676684.861747535))",False,False,False,False,False,False,False,False,False,False
1091,"POLYGON ((1158433.434877821 7686684.861747535, 1158433.434877821 7696684.861747535, 1148433.434877821 7696684.861747535, 1148433.434877821 7686684.861747535, 1158433.434877821 7686684.861747535))",False,False,False,False,False,False,False,False,False,False
1092,"POLYGON ((1158433.434877821 7696684.861747535, 1158433.434877821 7706684.861747535, 1148433.434877821 7706684.861747535, 1148433.434877821 7696684.861747535, 1158433.434877821 7696684.861747535))",False,False,False,False,False,False,False,False,False,False
1093,"POLYGON ((1158433.434877821 7756684.861747535, 1158433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535, 1148433.434877821 7756684.861747535, 1158433.434877821 7756684.861747535))",False,False,False,False,False,False,False,False,False,False
1094,"POLYGON ((1158433.434877821 7766684.861747535, 1158433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535, 1148433.434877821 7766684.861747535, 1158433.434877821 7766684.861747535))",False,False,False,False,False,False,False,False,False,False
1095,"POLYGON ((1158433.434877821 7776684.861747535, 1158433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535, 1148433.434877821 7776684.861747535, 1158433.434877821 7776684.861747535))",False,False,False,False,False,False,False,False,False,False
1096,"POLYGON ((1158433.434877821 7786684.861747535, 1158433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535, 1148433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535))",False,False,False,False,False,False,False,False,False,False
1097,"POLYGON ((1158433.434877821 7796684.861747535, 1158433.434877821 7806684.861747535, 1148433.434877821 7806684.861747535, 1148433.434877821 7796684.861747535, 1158433.434877821 7796684.861747535))",False,False,False,False,False,False,False,False,False,False
1098,"POLYGON ((1158433.434877821 7806684.861747535, 1158433.434877821 7816684.861747535, 1148433.434877821 7816684.861747535, 1148433.434877821 7806684.861747535, 1158433.434877821 7806684.861747535))",False,False,False,False,False,False,False,False,False,False
