,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember
721,587,"POLYGON ((1058433.434877821 7386684.861747535, 1058433.434877821 7396684.861747535, 1048433.434877821 7396684.861747535, 1048433.434877821 7386684.861747535, 1058433.434877821 7386684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,587,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
722,588,"POLYGON ((1058433.434877821 7396684.861747535, 1058433.434877821 7406684.861747535, 1048433.434877821 7406684.861747535, 1048433.434877821 7396684.861747535, 1058433.434877821 7396684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,588,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
723,589,"POLYGON ((1058433.434877821 7406684.861747535, 1058433.434877821 7416684.861747535, 1048433.434877821 7416684.861747535, 1048433.434877821 7406684.861747535, 1058433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,589,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
724,590,"POLYGON ((1058433.434877821 7416684.861747535, 1058433.434877821 7426684.861747535, 1048433.434877821 7426684.861747535, 1048433.434877821 7416684.861747535, 1058433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,590,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
725,591,"POLYGON ((1058433.434877821 7426684.861747535, 1058433.434877821 7436684.861747535, 1048433.434877821 7436684.861747535, 1048433.434877821 7426684.861747535, 1058433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,591,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
726,592,"POLYGON ((1058433.434877821 7436684.861747535, 1058433.434877821 7446684.861747535, 1048433.434877821 7446684.861747535, 1048433.434877821 7436684.861747535, 1058433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,592,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
727,593,"POLYGON ((1058433.434877821 7446684.861747535, 1058433.434877821 7456684.861747535, 1048433.434877821 7456684.861747535, 1048433.434877821 7446684.861747535, 1058433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,593,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
728,594,"POLYGON ((1058433.434877821 7456684.861747535, 1058433.434877821 7466684.861747535, 1048433.434877821 7466684.861747535, 1048433.434877821 7456684.861747535, 1058433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,594,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
729,633,"POLYGON ((1068433.434877821 7366684.861747535, 1068433.434877821 7376684.861747535, 1058433.434877821 7376684.861747535, 1058433.434877821 7366684.861747535, 1068433.434877821 7366684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,633,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
730,634,"POLYGON ((1068433.434877821 7376684.861747535, 1068433.434877821 7386684.861747535, 1058433.434877821 7386684.861747535, 1058433.434877821 7376684.861747535, 1068433.434877821 7376684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,634,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
731,635,"POLYGON ((1068433.434877821 7386684.861747535, 1068433.434877821 7396684.861747535, 1058433.434877821 7396684.861747535, 1058433.434877821 7386684.861747535, 1068433.434877821 7386684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,635,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
732,636,"POLYGON ((1068433.434877821 7396684.861747535, 1068433.434877821 7406684.861747535, 1058433.434877821 7406684.861747535, 1058433.434877821 7396684.861747535, 1068433.434877821 7396684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,636,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
733,637,"POLYGON ((1068433.434877821 7406684.861747535, 1068433.434877821 7416684.861747535, 1058433.434877821 7416684.861747535, 1058433.434877821 7406684.861747535, 1068433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,637,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
734,638,"POLYGON ((1068433.434877821 7416684.861747535, 1068433.434877821 7426684.861747535, 1058433.434877821 7426684.861747535, 1058433.434877821 7416684.861747535, 1068433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,638,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
735,639,"POLYGON ((1068433.434877821 7426684.861747535, 1068433.434877821 7436684.861747535, 1058433.434877821 7436684.861747535, 1058433.434877821 7426684.861747535, 1068433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,639,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
736,640,"POLYGON ((1068433.434877821 7436684.861747535, 1068433.434877821 7446684.861747535, 1058433.434877821 7446684.861747535, 1058433.434877821 7436684.861747535, 1068433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,640,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
737,641,"POLYGON ((1068433.434877821 7446684.861747535, 1068433.434877821 7456684.861747535, 1058433.434877821 7456684.861747535, 1058433.434877821 7446684.861747535, 1068433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,641,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
738,642,"POLYGON ((1068433.434877821 7456684.861747535, 1068433.434877821 7466684.861747535, 1058433.434877821 7466684.861747535, 1058433.434877821 7456684.861747535, 1068433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,642,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
739,681,"POLYGON ((1078433.434877821 7366684.861747535, 1078433.434877821 7376684.861747535, 1068433.434877821 7376684.861747535, 1068433.434877821 7366684.861747535, 1078433.434877821 7366684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,681,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
740,682,"POLYGON ((1078433.434877821 7396684.861747535, 1078433.434877821 7406684.861747535, 1068433.434877821 7406684.861747535, 1068433.434877821 7396684.861747535, 1078433.434877821 7396684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,682,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
741,683,"POLYGON ((1078433.434877821 7406684.861747535, 1078433.434877821 7416684.861747535, 1068433.434877821 7416684.861747535, 1068433.434877821 7406684.861747535, 1078433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,683,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
742,684,"POLYGON ((1078433.434877821 7416684.861747535, 1078433.434877821 7426684.861747535, 1068433.434877821 7426684.861747535, 1068433.434877821 7416684.861747535, 1078433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,684,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
743,685,"POLYGON ((1078433.434877821 7426684.861747535, 1078433.434877821 7436684.861747535, 1068433.434877821 7436684.861747535, 1068433.434877821 7426684.861747535, 1078433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,685,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
744,686,"POLYGON ((1078433.434877821 7436684.861747535, 1078433.434877821 7446684.861747535, 1068433.434877821 7446684.861747535, 1068433.434877821 7436684.861747535, 1078433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,686,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
745,687,"POLYGON ((1078433.434877821 7446684.861747535, 1078433.434877821 7456684.861747535, 1068433.434877821 7456684.861747535, 1068433.434877821 7446684.861747535, 1078433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,687,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
746,688,"POLYGON ((1078433.434877821 7456684.861747535, 1078433.434877821 7466684.861747535, 1068433.434877821 7466684.861747535, 1068433.434877821 7456684.861747535, 1078433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,688,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
747,730,"POLYGON ((1088433.434877821 7366684.861747535, 1088433.434877821 7376684.861747535, 1078433.434877821 7376684.861747535, 1078433.434877821 7366684.861747535, 1088433.434877821 7366684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,730,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
748,731,"POLYGON ((1088433.434877821 7376684.861747535, 1088433.434877821 7386684.861747535, 1078433.434877821 7386684.861747535, 1078433.434877821 7376684.861747535, 1088433.434877821 7376684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,731,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
749,732,"POLYGON ((1088433.434877821 7396684.861747535, 1088433.434877821 7406684.861747535, 1078433.434877821 7406684.861747535, 1078433.434877821 7396684.861747535, 1088433.434877821 7396684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,732,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
750,733,"POLYGON ((1088433.434877821 7406684.861747535, 1088433.434877821 7416684.861747535, 1078433.434877821 7416684.861747535, 1078433.434877821 7406684.861747535, 1088433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,733,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
751,734,"POLYGON ((1088433.434877821 7446684.861747535, 1088433.434877821 7456684.861747535, 1078433.434877821 7456684.861747535, 1078433.434877821 7446684.861747535, 1088433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,734,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
752,735,"POLYGON ((1088433.434877821 7456684.861747535, 1088433.434877821 7466684.861747535, 1078433.434877821 7466684.861747535, 1078433.434877821 7456684.861747535, 1088433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,735,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
753,778,"POLYGON ((1098433.434877821 7366684.861747535, 1098433.434877821 7376684.861747535, 1088433.434877821 7376684.861747535, 1088433.434877821 7366684.861747535, 1098433.434877821 7366684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,778,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
754,779,"POLYGON ((1098433.434877821 7376684.861747535, 1098433.434877821 7386684.861747535, 1088433.434877821 7386684.861747535, 1088433.434877821 7376684.861747535, 1098433.434877821 7376684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,779,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
755,780,"POLYGON ((1098433.434877821 7416684.861747535, 1098433.434877821 7426684.861747535, 1088433.434877821 7426684.861747535, 1088433.434877821 7416684.861747535, 1098433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,780,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
756,781,"POLYGON ((1098433.434877821 7426684.861747535, 1098433.434877821 7436684.861747535, 1088433.434877821 7436684.861747535, 1088433.434877821 7426684.861747535, 1098433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,781,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
757,782,"POLYGON ((1098433.434877821 7436684.861747535, 1098433.434877821 7446684.861747535, 1088433.434877821 7446684.861747535, 1088433.434877821 7436684.861747535, 1098433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,782,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
758,783,"POLYGON ((1098433.434877821 7446684.861747535, 1098433.434877821 7456684.861747535, 1088433.434877821 7456684.861747535, 1088433.434877821 7446684.861747535, 1098433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,783,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
759,784,"POLYGON ((1098433.434877821 7456684.861747535, 1098433.434877821 7466684.861747535, 1088433.434877821 7466684.861747535, 1088433.434877821 7456684.861747535, 1098433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,784,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
760,829,"POLYGON ((1108433.434877821 7366684.861747535, 1108433.434877821 7376684.861747535, 1098433.434877821 7376684.861747535, 1098433.434877821 7366684.861747535, 1108433.434877821 7366684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,829,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
761,830,"POLYGON ((1108433.434877821 7406684.861747535, 1108433.434877821 7416684.861747535, 1098433.434877821 7416684.861747535, 1098433.434877821 7406684.861747535, 1108433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,830,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
762,831,"POLYGON ((1108433.434877821 7416684.861747535, 1108433.434877821 7426684.861747535, 1098433.434877821 7426684.861747535, 1098433.434877821 7416684.861747535, 1108433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,831,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
763,832,"POLYGON ((1108433.434877821 7426684.861747535, 1108433.434877821 7436684.861747535, 1098433.434877821 7436684.861747535, 1098433.434877821 7426684.861747535, 1108433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,832,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
764,833,"POLYGON ((1108433.434877821 7436684.861747535, 1108433.434877821 7446684.861747535, 1098433.434877821 7446684.861747535, 1098433.434877821 7436684.861747535, 1108433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,833,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
765,834,"POLYGON ((1108433.434877821 7446684.861747535, 1108433.434877821 7456684.861747535, 1098433.434877821 7456684.861747535, 1098433.434877821 7446684.861747535, 1108433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,834,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
766,835,"POLYGON ((1108433.434877821 7456684.861747535, 1108433.434877821 7466684.861747535, 1098433.434877821 7466684.861747535, 1098433.434877821 7456684.861747535, 1108433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,835,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
767,879,"POLYGON ((1118433.434877821 7386684.861747535, 1118433.434877821 7396684.861747535, 1108433.434877821 7396684.861747535, 1108433.434877821 7386684.861747535, 1118433.434877821 7386684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,879,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
768,880,"POLYGON ((1118433.434877821 7396684.861747535, 1118433.434877821 7406684.861747535, 1108433.434877821 7406684.861747535, 1108433.434877821 7396684.861747535, 1118433.434877821 7396684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,880,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
769,881,"POLYGON ((1118433.434877821 7406684.861747535, 1118433.434877821 7416684.861747535, 1108433.434877821 7416684.861747535, 1108433.434877821 7406684.861747535, 1118433.434877821 7406684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,881,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
770,882,"POLYGON ((1118433.434877821 7416684.861747535, 1118433.434877821 7426684.861747535, 1108433.434877821 7426684.861747535, 1108433.434877821 7416684.861747535, 1118433.434877821 7416684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,882,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
771,883,"POLYGON ((1118433.434877821 7426684.861747535, 1118433.434877821 7436684.861747535, 1108433.434877821 7436684.861747535, 1108433.434877821 7426684.861747535, 1118433.434877821 7426684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,883,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
772,884,"POLYGON ((1118433.434877821 7436684.861747535, 1118433.434877821 7446684.861747535, 1108433.434877821 7446684.861747535, 1108433.434877821 7436684.861747535, 1118433.434877821 7436684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,884,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
773,885,"POLYGON ((1118433.434877821 7446684.861747535, 1118433.434877821 7456684.861747535, 1108433.434877821 7456684.861747535, 1108433.434877821 7446684.861747535, 1118433.434877821 7446684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,885,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
774,886,"POLYGON ((1118433.434877821 7456684.861747535, 1118433.434877821 7466684.861747535, 1108433.434877821 7466684.861747535, 1108433.434877821 7456684.861747535, 1118433.434877821 7456684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,886,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
775,887,"POLYGON ((1118433.434877821 7466684.861747535, 1118433.434877821 7476684.861747535, 1108433.434877821 7476684.861747535, 1108433.434877821 7466684.861747535, 1118433.434877821 7466684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,887,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
776,927,"POLYGON ((1128433.434877821 7376684.861747535, 1128433.434877821 7386684.861747535, 1118433.434877821 7386684.861747535, 1118433.434877821 7376684.861747535, 1128433.434877821 7376684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,927,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
777,928,"POLYGON ((1128433.434877821 7386684.861747535, 1128433.434877821 7396684.861747535, 1118433.434877821 7396684.861747535, 1118433.434877821 7386684.861747535, 1128433.434877821 7386684.861747535))",12,12,6123,9.8882,55.2444,-5.4,-5.800000000000001,-3.65,0.5,2.4,9.4,10.9,11.4,9.1,6.3,-0.1,-0.5,928,17,17,6123,9.8882,55.2444,8.5,6.25,12.25,13.9,22.4,24.2,23.6,23.7,19.9,16.5,13.4,9.5
